-0.5,-0.8660254037844284
-0.5,-0.8457279333832312
-0.48828125,-0.8524937568502968
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.48828125,-0.8457279333832312
-0.494140625,-0.8558766685838298
-0.494140625,-0.8423450216496983
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.494140625,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.494140625,-0.849110845116764
-0.5,-0.8660254037844284
-0.494140625,-0.849110845116764
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.5,-0.8524937568502968
-0.5,-0.8660254037844284
-0.5,-0.8457279333832312
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.48828125,-0.8524937568502968
-0.494140625,-0.849110845116764
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.482421875,-0.8558766685838298
-0.48828125,-0.8524937568502968
-0.5,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.48828125,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.494140625,-0.849110845116764
-0.494140625,-0.849110845116764
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.5,-0.8524937568502968
-0.5,-0.8660254037844284
-0.5,-0.8457279333832312
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8524937568502968
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.482421875,-0.8558766685838298
-0.494140625,-0.8355791981826325
-0.5,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.5,-0.8660254037844284
-0.48828125,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.482421875,-0.8558766685838298
-0.470703125,-0.849110845116764
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.48828125,-0.8524937568502968
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.46484375,-0.8389621099161653
-0.46484375,-0.8457279333832312
-0.494140625,-0.8558766685838298
-0.48828125,-0.8524937568502968
-0.48828125,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.453125,-0.8254304629820337
-0.482421875,-0.8355791981826325
-0.48828125,-0.8592595803173627
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.5,-0.8524937568502968
-0.48828125,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.5,-0.8660254037844284
-0.46484375,-0.8389621099161653
-0.494140625,-0.849110845116764
-0.5,-0.8592595803173627
-0.4765625,-0.8321962864490996
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.48828125,-0.8524937568502968
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.482421875,-0.8558766685838298
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.48828125,-0.8524937568502968
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.48828125,-0.8592595803173627
-0.48828125,-0.8457279333832312
-0.482421875,-0.8423450216496983
-0.494140625,-0.8626424920508956
-0.48828125,-0.8524937568502968
-0.494140625,-0.8626424920508956
-0.48828125,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.48828125,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.482421875,-0.8558766685838298
-0.494140625,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.5,-0.8457279333832312
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.494140625,-0.8423450216496983
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8457279333832312
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.5,-0.8457279333832312
-0.48828125,-0.8524937568502968
-0.494140625,-0.8558766685838298
-0.5,-0.8524937568502968
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.494140625,-0.8423450216496983
-0.494140625,-0.849110845116764
-0.494140625,-0.8626424920508956
-0.5,-0.8524937568502968
-0.494140625,-0.849110845116764
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.5,-0.8524937568502968
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.494140625,-0.8423450216496983
-0.494140625,-0.8626424920508956
-0.48828125,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.482421875,-0.849110845116764
-0.5,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.494140625,-0.8288133747155667
-0.5,-0.8592595803173627
-0.5,-0.8524937568502968
-0.5,-0.8592595803173627
-0.48828125,-0.8524937568502968
-0.494140625,-0.849110845116764
-0.5,-0.8592595803173627
-0.494140625,-0.849110845116764
-0.5,-0.8660254037844284
-0.5,-0.8389621099161653
-0.48828125,-0.8592595803173627
-0.5,-0.8524937568502968
-0.48828125,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.482421875,-0.8558766685838298
-0.494140625,-0.8558766685838298
-0.482421875,-0.849110845116764
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.48828125,-0.8457279333832312
-0.494140625,-0.8626424920508956
-0.4765625,-0.8524937568502968
-0.482421875,-0.8558766685838298
-0.5,-0.8524937568502968
-0.494140625,-0.8558766685838298
-0.5,-0.8524937568502968
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.5,-0.8457279333832312
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.482421875,-0.849110845116764
-0.494140625,-0.8626424920508956
-0.48828125,-0.8457279333832312
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.48828125,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.494140625,-0.849110845116764
-0.494140625,-0.8558766685838298
-0.494140625,-0.849110845116764
-0.48828125,-0.8592595803173627
-0.5,-0.8660254037844284
-0.48828125,-0.8524937568502968
-0.48828125,-0.8524937568502968
-0.48828125,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.48828125,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.482421875,-0.849110845116764
-0.48828125,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.48828125,-0.8592595803173627
-0.482421875,-0.8558766685838298
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.48828125,-0.8524937568502968
-0.494140625,-0.8626424920508956
-0.494140625,-0.849110845116764
-0.4765625,-0.8389621099161653
-0.5,-0.8524937568502968
-0.5,-0.8524937568502968
-0.494140625,-0.8558766685838298
-0.48828125,-0.8524937568502968
-0.494140625,-0.8626424920508956
-0.494140625,-0.8558766685838298
-0.482421875,-0.849110845116764
-0.5,-0.8660254037844284
-0.5,-0.8524937568502968
-0.494140625,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.48828125,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.494140625,-0.849110845116764
-0.494140625,-0.8626424920508956
-0.48828125,-0.8524937568502968
-0.494140625,-0.8626424920508956
-0.482421875,-0.8558766685838298
-0.5,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.5,-0.8660254037844284
-0.48828125,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.48828125,-0.8524937568502968
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.4765625,-0.8457279333832312
-0.494140625,-0.8558766685838298
-0.5,-0.8524937568502968
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8524937568502968
-0.48828125,-0.8524937568502968
-0.48828125,-0.8592595803173627
-0.5,-0.8660254037844284
-0.48828125,-0.8524937568502968
-0.48828125,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.482421875,-0.849110845116764
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8457279333832312
-0.494140625,-0.8558766685838298
-0.48828125,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.48828125,-0.8524937568502968
-0.5,-0.8592595803173627
-0.5,-0.8524937568502968
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.494140625,-0.849110845116764
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.482421875,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.494140625,-0.849110845116764
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.482421875,-0.8423450216496983
-0.5,-0.8457279333832312
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.5,-0.8524937568502968
-0.48828125,-0.8592595803173627
-0.494140625,-0.849110845116764
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.5,-0.8524937568502968
-0.48828125,-0.8592595803173627
-0.470703125,-0.849110845116764
-0.48828125,-0.8524937568502968
-0.5,-0.8660254037844284
-0.48828125,-0.8457279333832312
-0.494140625,-0.8423450216496983
-0.48828125,-0.8524937568502968
-0.5,-0.8592595803173627
-0.5,-0.8524937568502968
-0.494140625,-0.8626424920508956
-0.494140625,-0.8355791981826325
-0.5,-0.8660254037844284
-0.5,-0.8524937568502968
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.48828125,-0.8524937568502968
-0.494140625,-0.8558766685838298
-0.48828125,-0.8592595803173627
-0.494140625,-0.849110845116764
-0.494140625,-0.8626424920508956
-0.494140625,-0.8423450216496983
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.48828125,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.5,-0.8524937568502968
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.482421875,-0.8558766685838298
-0.48828125,-0.8254304629820337
-0.4765625,-0.8524937568502968
-0.4765625,-0.8389621099161653
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.494140625,-0.8558766685838298
-0.494140625,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.482421875,-0.8558766685838298
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.494140625,-0.849110845116764
-0.48828125,-0.8592595803173627
-0.5,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.494140625,-0.8558766685838298
-0.48828125,-0.8592595803173627
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.48828125,-0.8524937568502968
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.494140625,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.48828125,-0.8524937568502968
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.494140625,-0.8423450216496983
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.482421875,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.482421875,-0.849110845116764
-0.48828125,-0.8321962864490996
-0.494140625,-0.8626424920508956
-0.48828125,-0.8592595803173627
-0.5,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.48828125,-0.8389621099161653
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.494140625,-0.849110845116764
-0.48828125,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.48828125,-0.8254304629820337
-0.4765625,-0.8524937568502968
-0.494140625,-0.8626424920508956
-0.48828125,-0.8592595803173627
-0.48828125,-0.8524937568502968
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.48828125,-0.8524937568502968
-0.48828125,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8457279333832312
-0.48828125,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.482421875,-0.8423450216496983
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.48828125,-0.8524937568502968
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.494140625,-0.849110845116764
-0.494140625,-0.8626424920508956
-0.48828125,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.5,-0.8660254037844284
-0.482421875,-0.849110845116764
-0.470703125,-0.849110845116764
-0.5,-0.8592595803173627
-0.5,-0.8524937568502968
-0.5,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.482421875,-0.849110845116764
-0.5,-0.8457279333832312
-0.5,-0.8457279333832312
-0.482421875,-0.8558766685838298
-0.5,-0.8524937568502968
-0.494140625,-0.8558766685838298
-0.5,-0.8524937568502968
-0.494140625,-0.8558766685838298
-0.482421875,-0.849110845116764
-0.494140625,-0.849110845116764
-0.46484375,-0.8321962864490996
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.494140625,-0.8558766685838298
-0.494140625,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.48828125,-0.8592595803173627
-0.5,-0.8524937568502968
-0.5,-0.8660254037844284
-0.494140625,-0.8423450216496983
-0.494140625,-0.8626424920508956
-0.5,-0.8524937568502968
-0.5,-0.8524937568502968
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.5,-0.8457279333832312
-0.48828125,-0.8592595803173627
-0.494140625,-0.849110845116764
-0.5,-0.8660254037844284
-0.5,-0.8524937568502968
-0.494140625,-0.8626424920508956
-0.48828125,-0.8457279333832312
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.48828125,-0.8524937568502968
-0.494140625,-0.8626424920508956
-0.482421875,-0.8558766685838298
-0.5,-0.8524937568502968
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.5,-0.8389621099161653
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.48828125,-0.8524937568502968
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.48828125,-0.8524937568502968
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.5,-0.8524937568502968
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.494140625,-0.8558766685838298
-0.48828125,-0.8524937568502968
-0.494140625,-0.8626424920508956
-0.494140625,-0.849110845116764
-0.48828125,-0.8592595803173627
-0.482421875,-0.8558766685838298
-0.494140625,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.48828125,-0.8524937568502968
-0.494140625,-0.849110845116764
-0.5,-0.8592595803173627
-0.5,-0.8524937568502968
-0.5,-0.8524937568502968
-0.5,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.48828125,-0.8592595803173627
-0.5,-0.8592595803173627
-0.4765625,-0.8524937568502968
-0.48828125,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.494140625,-0.8423450216496983
-0.5,-0.8389621099161653
-0.494140625,-0.849110845116764
-0.494140625,-0.8626424920508956
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.482421875,-0.8558766685838298
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.5,-0.8524937568502968
-0.48828125,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8423450216496983
-0.482421875,-0.8558766685838298
-0.470703125,-0.8423450216496983
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.494140625,-0.849110845116764
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8524937568502968
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.494140625,-0.8355791981826325
-0.494140625,-0.849110845116764
-0.5,-0.8592595803173627
-0.5,-0.8457279333832312
-0.494140625,-0.8423450216496983
-0.494140625,-0.8626424920508956
-0.494140625,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.494140625,-0.849110845116764
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.5,-0.8524937568502968
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.494140625,-0.8220475512485009
-0.494140625,-0.849110845116764
-0.494140625,-0.8558766685838298
-0.5,-0.8524937568502968
-0.482421875,-0.849110845116764
-0.5,-0.8592595803173627
-0.48828125,-0.8524937568502968
-0.494140625,-0.8626424920508956
-0.5,-0.8457279333832312
-0.494140625,-0.8626424920508956
-0.494140625,-0.8558766685838298
-0.494140625,-0.849110845116764
-0.5,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.5,-0.8524937568502968
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.48828125,-0.8524937568502968
-0.4765625,-0.8524937568502968
-0.482421875,-0.8558766685838298
-0.48828125,-0.8457279333832312
-0.48828125,-0.8457279333832312
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.482421875,-0.8423450216496983
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.5,-0.8457279333832312
-0.5,-0.8524937568502968
-0.494140625,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8524937568502968
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.494140625,-0.849110845116764
-0.494140625,-0.8626424920508956
-0.482421875,-0.8423450216496983
-0.494140625,-0.8626424920508956
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.5,-0.8524937568502968
-0.5,-0.8389621099161653
-0.494140625,-0.8626424920508956
-0.48828125,-0.8592595803173627
-0.494140625,-0.8288133747155667
-0.48828125,-0.8524937568502968
-0.5,-0.8592595803173627
-0.48828125,-0.8524937568502968
-0.5,-0.8660254037844284
-0.494140625,-0.849110845116764
-0.494140625,-0.8626424920508956
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.48828125,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8524937568502968
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.482421875,-0.849110845116764
-0.482421875,-0.8558766685838298
-0.5,-0.8660254037844284
-0.5,-0.8524937568502968
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.48828125,-0.8321962864490996
-0.5,-0.8524937568502968
-0.5,-0.8389621099161653
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.4765625,-0.8524937568502968
-0.48828125,-0.8524937568502968
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.5,-0.8524937568502968
-0.494140625,-0.849110845116764
-0.48828125,-0.8592595803173627
-0.5,-0.8660254037844284
-0.4765625,-0.8524937568502968
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.48828125,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.48828125,-0.8457279333832312
-0.5,-0.8457279333832312
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8457279333832312
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.48828125,-0.8592595803173627
-0.482421875,-0.8558766685838298
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.494140625,-0.849110845116764
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.494140625,-0.8558766685838298
-0.494140625,-0.849110845116764
-0.5,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.48828125,-0.8524937568502968
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.48828125,-0.8457279333832312
-0.494140625,-0.8355791981826325
-0.48828125,-0.8457279333832312
-0.48828125,-0.8457279333832312
-0.482421875,-0.849110845116764
-0.5,-0.8660254037844284
-0.48828125,-0.8524937568502968
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.48828125,-0.8592595803173627
-0.482421875,-0.8558766685838298
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.5,-0.8254304629820337
-0.5,-0.8660254037844284
-0.4765625,-0.8524937568502968
-0.5,-0.8524937568502968
-0.5,-0.8457279333832312
-0.5,-0.8660254037844284
-0.48828125,-0.8457279333832312
-0.48828125,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.494140625,-0.8626424920508956
-0.5,-0.8524937568502968
-0.5,-0.8592595803173627
-0.5,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.5,-0.8592595803173627
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.5,-0.8524937568502968
-0.494140625,-0.8626424920508956
-0.5,-0.8660254037844284
-0.5,-0.8524937568502968
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.494140625,-0.8423450216496983
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.48828125,-0.8592595803173627
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.5,-0.8660254037844284
-0.494140625,-0.8558766685838298
-0.5,-0.8389621099161653
-0.494140625,-0.8558766685838298
-0.494140625,-0.8355791981826325
-0.482421875,-0.8558766685838298
-0.5,-0.8592595803173627
-0.48828125,-0.8592595803173627
-0.48828125,-0.8524937568502968
-0.5,-0.8524937568502968
-0.46484375,-0.8321962864490996
-0.494140625,-0.8558766685838298
-0.494140625,-0.8626424920508956
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
-0.494140625,-0.8626424920508956
-0.494140625,-0.8558766685838298
-0.5,-0.8660254037844284
-0.482421875,-0.8423450216496983
-0.5,-0.8592595803173627
-0.5,-0.8660254037844284
